0.000000000000000000e+00 -6.500000000000000000e+01
2.500000000000000139e-02 -6.499970937384792080e+01
5.000000000000000278e-02 -6.499942051854860381e+01
7.499999999999999722e-02 -6.499913332042535785e+01
9.999999999999999167e-02 -6.499884767852391576e+01
1.249999999999999861e-01 -6.499856350327580401e+01
1.499999999999999944e-01 -6.499828071530144769e+01
1.750000000000000167e-01 -6.499799924433841625e+01
2.000000000000000389e-01 -6.499771902828156556e+01
2.250000000000000611e-01 -6.499744001232355117e+01
2.500000000000000555e-01 -6.499716214818496951e+01
2.750000000000000777e-01 -6.499688539342500349e+01
3.000000000000000999e-01 -6.499660971082388983e+01
3.250000000000001221e-01 -6.499633506782994630e+01
3.500000000000001443e-01 -6.499606143606426656e+01
3.750000000000001665e-01 -6.499578879087707151e+01
4.000000000000001887e-01 -6.499551711095035955e+01
4.250000000000002109e-01 -6.499524637794202420e+01
4.500000000000002331e-01 -6.499497657616709034e+01
4.750000000000002554e-01 -6.499470769231218981e+01
5.000000000000002220e-01 -6.499443971517982277e+01
5.250000000000001332e-01 -6.499417263545933565e+01
5.500000000000000444e-01 -6.499390644552170215e+01
5.749999999999999556e-01 -6.499364113923579112e+01
5.999999999999998668e-01 -6.499337671180380482e+01
6.249999999999997780e-01 -6.499311315961379876e+01
6.499999999999996891e-01 -6.499285048010771959e+01
6.749999999999996003e-01 -6.499258867166309983e+01
6.999999999999995115e-01 -6.499232773348718695e+01
7.249999999999994227e-01 -6.499206766552202907e+01
7.499999999999993339e-01 -6.499180846835960779e+01
7.749999999999992450e-01 -6.499155014316571055e+01
7.999999999999991562e-01 -6.499129269161181810e+01
8.249999999999990674e-01 -6.499103611581409723e+01
8.499999999999989786e-01 -6.499078041827880270e+01
8.749999999999988898e-01 -6.499052560185333505e+01
8.999999999999988010e-01 -6.499027166968247116e+01
9.249999999999987121e-01 -6.499001862516915651e+01
9.499999999999986233e-01 -6.498976647193939016e+01
9.749999999999985345e-01 -6.498951521381086138e+01
9.999999999999984457e-01 -6.498926485476478376e+01
1.024999999999998357e+00 -6.498901539892075618e+01
1.049999999999998268e+00 -6.498876685051426705e+01
1.074999999999998179e+00 -6.498851921387652908e+01
1.099999999999998090e+00 -6.498827249341645995e+01
1.124999999999998002e+00 -6.498802669360459561e+01
1.149999999999997913e+00 -6.498778181895865202e+01
1.174999999999997824e+00 -6.498753787403065019e+01
1.199999999999997735e+00 -6.498729486339544792e+01
1.224999999999997646e+00 -6.498705279164038018e+01
1.249999999999997558e+00 -6.498681166335616410e+01
1.274999999999997469e+00 -6.498657148312861409e+01
1.299999999999997380e+00 -6.498633225553138004e+01
1.324999999999997291e+00 -6.498609398511941038e+01
1.349999999999997202e+00 -6.498585667642311137e+01
1.374999999999997113e+00 -6.498562033394318860e+01
1.399999999999997025e+00 -6.498538496214602844e+01
1.424999999999996936e+00 -6.498515056545957691e+01
1.449999999999996847e+00 -6.498491714826971588e+01
1.474999999999996758e+00 -6.498468471491702303e+01
1.499999999999996669e+00 -6.498445326969385860e+01
1.524999999999996581e+00 -6.498422281684187851e+01
1.549999999999996492e+00 -6.498399336054977482e+01
1.574999999999996403e+00 -6.498376490495125779e+01
1.599999999999996314e+00 -6.498353745412335059e+01
1.624999999999996225e+00 -6.498331101208484029e+01
1.649999999999996136e+00 -6.498308558279494207e+01
1.674999999999996048e+00 -6.498286117015209129e+01
1.699999999999995959e+00 -6.498263777799297713e+01
1.724999999999995870e+00 -6.498241541009161892e+01
1.749999999999995781e+00 -6.498219407015862714e+01
1.774999999999995692e+00 -6.498197376184054974e+01
1.799999999999995604e+00 -6.498175448871933213e+01
1.824999999999995515e+00 -6.498153625431183400e+01
1.849999999999995426e+00 -6.498131906206945985e+01
1.874999999999995337e+00 -6.498110291537784633e+01
1.899999999999995248e+00 -6.498088781755663490e+01
1.924999999999995159e+00 -6.498067377185927285e+01
1.949999999999995071e+00 -6.498046078147285698e+01
1.974999999999994982e+00 -6.498024884951806257e+01
1.999999999999994893e+00 -6.498003797904908652e+01
2.024999999999995026e+00 -6.497982817305366154e+01
2.049999999999995381e+00 -6.497961943445305621e+01
2.074999999999995737e+00 -6.497941176610213176e+01
2.099999999999996092e+00 -6.497920517078941316e+01
2.124999999999996447e+00 -6.497899965123723121e+01
2.149999999999996803e+00 -6.497879521010179360e+01
2.174999999999997158e+00 -6.497859184997338389e+01
2.199999999999997513e+00 -6.497838957337648935e+01
2.224999999999997868e+00 -6.497818838277001419e+01
2.249999999999998224e+00 -6.497798828054746423e+01
2.274999999999998579e+00 -6.497778926903711749e+01
2.299999999999998934e+00 -6.497759135050230839e+01
2.324999999999999289e+00 -6.497739452714162667e+01
2.349999999999999645e+00 -6.497719880108913060e+01
2.375000000000000000e+00 -6.497700417441465959e+01
2.400000000000000355e+00 -6.497681064912404736e+01
2.425000000000000711e+00 -6.497661822715939195e+01
2.450000000000001066e+00 -6.497642691039932572e+01
2.475000000000001421e+00 -6.497623670065929957e+01
2.500000000000001776e+00 -6.497604759969188137e+01
2.525000000000002132e+00 -6.497585960918701176e+01
2.550000000000002487e+00 -6.497567273077230254e+01
2.575000000000002842e+00 -6.497548696601334939e+01
2.600000000000003197e+00 -6.497530231641401599e+01
2.625000000000003553e+00 -6.497511878341674674e+01
2.650000000000003908e+00 -6.497493636840285092e+01
2.675000000000004263e+00 -6.497475507269284378e+01
2.700000000000004619e+00 -6.497457489754671656e+01
2.725000000000004974e+00 -6.497439584416430591e+01
2.750000000000005329e+00 -6.497421791368554977e+01
2.775000000000005684e+00 -6.497404110719084258e+01
2.800000000000006040e+00 -6.497386542570134793e+01
2.825000000000006395e+00 -6.497369087017931122e+01
2.850000000000006750e+00 -6.497351744152837227e+01
2.875000000000007105e+00 -6.497334514059390642e+01
2.900000000000007461e+00 -6.497317396816336554e+01
2.925000000000007816e+00 -6.497300392496656229e+01
2.950000000000008171e+00 -6.497283501167602537e+01
2.975000000000008527e+00 -6.497266722890732638e+01
3.000000000000008882e+00 -6.497250057721940664e+01
3.025000000000009237e+00 -6.497233505711491830e+01
3.050000000000009592e+00 -6.497217066904050853e+01
3.075000000000009948e+00 -6.497200741338721741e+01
3.100000000000010303e+00 -6.497184529049076218e+01
3.125000000000010658e+00 -6.497168430063190669e+01
3.150000000000011013e+00 -6.497152444403675986e+01
3.175000000000011369e+00 -6.497136572087714512e+01
3.200000000000011724e+00 -6.497120813127091310e+01
